"No.","Time","Source","Signal strength (dBm)","Sequence number","SSID","Supported Rates","Extended Supported Rates","HT Capabilities Info","A-MPDU Parameters","HT Extended Capabilities","Tag Number","Transmit Beam Forming (TxBF) Capabilities (VS)","Channel","UUID Enrollee","Primary Device Type","Model Name","Model Number","Device Name","Vendor Extension","Vendor ID","OUI"
"70713","2017-07-12 12:32:35.166819771","b0:70:2d:20:02:f3","-64","2859","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"70963","2017-07-12 12:32:37.430792570","40:0e:85:35:d1:db","-50","712","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70964","2017-07-12 12:32:37.432862817","40:0e:85:35:d1:db","-50","713","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70971","2017-07-12 12:32:37.472171256","40:0e:85:35:d1:db","-52","714","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70972","2017-07-12 12:32:37.474216699","40:0e:85:35:d1:db","-52","715","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70979","2017-07-12 12:32:37.514236140","40:0e:85:35:d1:db","-53","716","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70980","2017-07-12 12:32:37.515923922","40:0e:85:35:d1:db","-52","717","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70985","2017-07-12 12:32:37.555010989","40:0e:85:35:d1:db","-53","718","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70987","2017-07-12 12:32:37.556584006","40:0e:85:35:d1:db","-53","719","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"70997","2017-07-12 12:32:37.596678111","40:0e:85:35:d1:db","-58","720","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"71866","2017-07-12 12:32:47.849556276","54:8c:a0:34:be:c4","-87","2003","","1(B),2(B),5.5(B),11(B),6,9,12,18","24,36,48,54","0x016e","0x03","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,HT Capabilities (802.11n D1.10)","","1","","","","","","","",""
"71871","2017-07-12 12:32:47.871438423","54:8c:a0:34:be:c4","-87","2004","","1(B),2(B),5.5(B),11(B),6,9,12,18","24,36,48,54","0x016e","0x03","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,HT Capabilities (802.11n D1.10)","","1","","","","","","","",""
"72046","2017-07-12 12:32:49.278975795","54:8c:a0:34:be:c4","-86","2024","","1(B),2(B),5.5(B),11(B),6,9,12,18","24,36,48,54","0x016e","0x03","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,HT Capabilities (802.11n D1.10)","","1","","","","","","","",""
"72164","2017-07-12 12:32:50.324285374","b0:70:2d:20:02:f3","-80","2906","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72191","2017-07-12 12:32:50.682264213","b0:70:2d:20:02:f3","-81","2922","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72708","2017-07-12 12:32:55.137330454","b0:70:2d:20:02:f3","-94","2992","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72787","2017-07-12 12:32:55.749397670","b0:70:2d:20:02:f3","-90","3007","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72820","2017-07-12 12:32:56.099689547","b0:70:2d:20:02:f3","-85","3021","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72824","2017-07-12 12:32:56.110736053","b0:70:2d:20:02:f3","-86","3022","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"72885","2017-07-12 12:32:56.664482569","40:0e:85:35:d1:db","-78","817","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72886","2017-07-12 12:32:56.666033222","40:0e:85:35:d1:db","-77","818","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72891","2017-07-12 12:32:56.704616069","40:0e:85:35:d1:db","-78","819","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72892","2017-07-12 12:32:56.706183418","40:0e:85:35:d1:db","-77","820","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72896","2017-07-12 12:32:56.747560658","40:0e:85:35:d1:db","-77","822","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72899","2017-07-12 12:32:56.786640739","40:0e:85:35:d1:db","-78","823","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72902","2017-07-12 12:32:56.830160362","40:0e:85:35:d1:db","-86","826","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"72991","2017-07-12 12:32:57.800078986","c0:ee:fb:35:02:9b","-83","247","eduroam","1,2,5.5,11,6,9,12,18","24,36,48,54","","","","SSID parameter set,Supported Rates,Extended Supported Rates","","1","","","","","","","",""
"72997","2017-07-12 12:32:57.815049491","c0:ee:fb:35:02:9b","-82","248","eduroam","1,2,5.5,11,6,9,12,18","24,36,48,54","","","","SSID parameter set,Supported Rates,Extended Supported Rates","","1","","","","","","","",""
"73364","2017-07-12 12:33:02.099313057","b0:70:2d:20:02:f3","-95","3082","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"73732","2017-07-12 12:33:06.441924055","14:cc:20:49:d2:c5","-93","4","GenuaWifi","1(B),2(B),5.5(B),11(B),6,9,12,18","24,36,48,54","","","","SSID parameter set,Supported Rates,Extended Supported Rates","","1","","","","","","","",""
"73816","2017-07-12 12:33:07.381178394","b0:47:bf:77:2d:31","-73","189","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73817","2017-07-12 12:33:07.382437570","b0:47:bf:77:2d:31","-73","190","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73827","2017-07-12 12:33:07.422123735","b0:47:bf:77:2d:31","-78","191","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73828","2017-07-12 12:33:07.423317326","b0:47:bf:77:2d:31","-78","192","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73836","2017-07-12 12:33:07.465180699","b0:47:bf:77:2d:31","-77","193","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73837","2017-07-12 12:33:07.466336870","b0:47:bf:77:2d:31","-74","194","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73842","2017-07-12 12:33:07.505652681","b0:47:bf:77:2d:31","-78","195","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73843","2017-07-12 12:33:07.506870217","b0:47:bf:77:2d:31","-79","196","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73856","2017-07-12 12:33:07.548315741","b0:47:bf:77:2d:31","-81","197","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73860","2017-07-12 12:33:07.588480457","b0:47:bf:77:2d:31","-84","199","InfostradaWiFi-ED838F","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73861","2017-07-12 12:33:07.589640247","b0:47:bf:77:2d:31","-86","200","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x0020","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Vendor Specific","","1","","","","","","","","00-10-18"
"73875","2017-07-12 12:33:07.834241341","b0:70:2d:20:02:f3","-93","3169","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"74167","2017-07-12 12:33:11.029487004","40:0e:85:35:d1:db","-77","887","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74168","2017-07-12 12:33:11.030985827","40:0e:85:35:d1:db","-77","888","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74176","2017-07-12 12:33:11.070104501","40:0e:85:35:d1:db","-79","889","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74177","2017-07-12 12:33:11.072155526","40:0e:85:35:d1:db","-79","890","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74181","2017-07-12 12:33:11.112819654","40:0e:85:35:d1:db","-86","891","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74185","2017-07-12 12:33:11.153494281","40:0e:85:35:d1:db","-86","893","Papilio","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74186","2017-07-12 12:33:11.155456891","40:0e:85:35:d1:db","-84","894","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x102d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","50-6f-9a,00-10-18,00-90-4c,00-90-4c,00-50-f2"
"74337","2017-07-12 12:33:13.348070392","b2:86:cc:c1:7e:54","-94","3240","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"74398","2017-07-12 12:33:13.850070030","b0:70:2d:20:02:f3","-96","3244","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"74514","2017-07-12 12:33:15.138183783","b0:70:2d:20:02:f3","-95","3255","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"74519","2017-07-12 12:33:15.148882034","b0:70:2d:20:02:f3","-95","3257","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x002d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Interworking,Vendor Specific,Vendor Specific,Vendor Specific","","1","","","","","","","","00-17-f2,00-50-f2,00-10-18"
"74764","2017-07-12 12:33:18.080033922","2c:54:cf:e6:0e:9f","-83","1017","eduroam","1,2,5.5,11","6,9,12,18,24,36,48,54","0x112d","0x17","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,DS Parameter set,HT Capabilities (802.11n D1.10),Extended Capabilities,Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","00-10-18,00-90-4c"
"75178","2017-07-12 12:33:21.562700514","d0:23:db:d0:ec:88","-90","3210","","1,2,5.5,11","6,9,12,18,24,36,48,54","0x1800","0x1b","0x0000","SSID parameter set,Supported Rates,Extended Supported Rates,HT Capabilities (802.11n D1.10),Vendor Specific,Vendor Specific","0x00000000","1","","","","","","","","00-10-18,00-90-4c"
